vector_id,step,method,log_score
17,29,gradient_ascent,-26.89314079284668
17,30,gradient_ascent,-52.994049072265625
17,31,gradient_ascent,-74.35489654541016
17,32,gradient_ascent,-84.1358871459961
17,33,gradient_ascent,-80.1263427734375
17,34,gradient_ascent,-64.6507568359375
17,35,gradient_ascent,-43.15206527709961
17,36,gradient_ascent,-22.084091186523438
17,37,gradient_ascent,-6.832030296325684
17,38,gradient_ascent,-0.2492985874414444
17,39,gradient_ascent,-2.152925729751587
17,40,gradient_ascent,-9.81503963470459
17,41,gradient_ascent,-19.186113357543945
17,42,gradient_ascent,-26.376867294311523
17,43,gradient_ascent,-28.884227752685547
17,44,gradient_ascent,-26.188732147216797
17,45,gradient_ascent,-19.61240005493164
17,46,gradient_ascent,-11.5906400680542
17,47,gradient_ascent,-4.686039924621582
17,48,gradient_ascent,-0.7045432329177856
17,49,gradient_ascent,-0.19630378484725952
17,0,ess,-14.032418251037598
17,1,ess,-0.15881627798080444
17,2,ess,-0.05730090290307999
17,3,ess,-0.09489136934280396
17,4,ess,-0.11856041103601456
17,5,ess,-0.7377846837043762
17,6,ess,-0.39383113384246826
17,7,ess,-0.05298931896686554
17,8,ess,-0.3076697587966919
17,9,ess,-0.7370443344116211
17,10,ess,-1.1967813968658447
17,11,ess,-2.0272648334503174
17,12,ess,-1.6849137544631958
17,13,ess,-0.6137059330940247
17,14,ess,-0.0903179720044136
17,15,ess,-0.016653230413794518
17,16,ess,-0.006133951712399721
17,17,ess,-0.015977922827005386
17,18,ess,-1.3174370527267456
17,19,ess,-0.0116726104170084
17,20,ess,-0.19422031939029694
17,21,ess,-0.7713098526000977
17,22,ess,-0.43637558817863464
17,23,ess,-0.22593532502651215
17,24,ess,-0.42936328053474426
17,25,ess,-0.356595903635025
17,26,ess,-0.0018023222219198942
17,27,ess,-0.11521392315626144
17,28,ess,-0.29068297147750854
17,29,ess,-0.04176028445363045
17,30,ess,-0.6703365445137024
17,31,ess,-1.0270975828170776
17,32,ess,-0.1312757432460785
17,33,ess,-0.1118464395403862
17,34,ess,-0.08899300545454025
17,35,ess,-0.30789831280708313
17,36,ess,-0.30471035838127136
17,37,ess,-0.335252583026886
17,38,ess,-0.13626761734485626
17,39,ess,-0.9281871318817139
17,40,ess,-0.23823979496955872
17,41,ess,-0.03352900967001915
17,42,ess,-2.9798844479955733e-05
17,43,ess,-0.016178173944354057
17,44,ess,-0.019371919333934784
17,45,ess,-1.206072211265564
17,46,ess,-0.00453479029238224
17,47,ess,-0.21661201119422913
17,48,ess,-1.2703156471252441
17,49,ess,-0.0071646603755652905
18,0,gradient_ascent,-26.795978546142578
18,1,gradient_ascent,-127.89395904541016
18,2,gradient_ascent,-22.540544509887695
18,3,gradient_ascent,-14.050543785095215
18,4,gradient_ascent,-61.60462951660156
18,5,gradient_ascent,-41.20844268798828
18,6,gradient_ascent,-4.207268714904785
18,7,gradient_ascent,-7.44937801361084
18,8,gradient_ascent,-31.50224494934082
18,9,gradient_ascent,-31.136505126953125
18,10,gradient_ascent,-10.391587257385254
18,11,gradient_ascent,-0.03233971446752548
18,12,gradient_ascent,-10.027423858642578
18,13,gradient_ascent,-20.64043617248535
18,14,gradient_ascent,-15.661840438842773
18,15,gradient_ascent,-3.582631826400757
18,16,gradient_ascent,-0.5055840015411377
18,17,gradient_ascent,-7.791344165802002
18,18,gradient_ascent,-12.689558029174805
18,19,gradient_ascent,-8.147211074829102
18,20,gradient_ascent,-1.1974742412567139
18,21,gradient_ascent,-0.8827298879623413
18,22,gradient_ascent,-5.820995807647705
18,23,gradient_ascent,-7.692378997802734
18,24,gradient_ascent,-3.9129393100738525
18,25,gradient_ascent,-0.20311570167541504
18,26,gradient_ascent,-1.2680035829544067
18,27,gradient_ascent,-4.37101936340332
18,28,gradient_ascent,-4.353936672210693
18,29,gradient_ascent,-1.4374120235443115
18,30,gradient_ascent,-0.01493843737989664
18,31,gradient_ascent,-1.621293306350708
18,32,gradient_ascent,-3.1082379817962646
18,33,gradient_ascent,-2.0427303314208984
18,34,gradient_ascent,-0.23873160779476166
18,35,gradient_ascent,-0.34577688574790955
18,36,gradient_ascent,-1.688024878501892
18,37,gradient_ascent,-1.8122929334640503
18,38,gradient_ascent,-0.5802386999130249
18,39,gradient_ascent,-0.0166168212890625
18,40,gradient_ascent,-0.7719264626502991
18,41,gradient_ascent,-1.2956355810165405
18,42,gradient_ascent,-0.6757068037986755
18,43,gradient_ascent,-0.017369652166962624
18,44,gradient_ascent,-0.31465771794319153
18,45,gradient_ascent,-0.8270794749259949
18,46,gradient_ascent,-0.586578905582428
18,47,gradient_ascent,-0.05956367403268814
18,48,gradient_ascent,-0.12715661525726318
18,49,gradient_ascent,-0.5145198702812195
18,0,ess,-25.351261138916016
18,1,ess,-26.12918472290039
18,2,ess,-0.0502815768122673
18,3,ess,-0.385596364736557
18,4,ess,-1.2588448524475098
18,5,ess,-0.370789498090744
18,6,ess,-0.0014055634383112192
18,7,ess,-0.21717341244220734
18,8,ess,-0.5281258821487427
18,9,ess,-0.5783224701881409
18,10,ess,-0.36763712763786316
18,11,ess,-0.5263974666595459
18,12,ess,-0.34469205141067505
18,13,ess,-0.12017622590065002
18,14,ess,-0.8123115301132202
18,15,ess,-0.5606247186660767
18,16,ess,-0.39279285073280334
18,17,ess,-0.08915695548057556
18,18,ess,-0.14969894289970398
18,19,ess,-0.006072560325264931
18,20,ess,-0.24168559908866882
18,21,ess,-0.0011243405751883984
18,22,ess,-0.04875028878450394
18,23,ess,-0.6491806507110596
18,24,ess,-0.4261000156402588
18,25,ess,-1.1840040683746338
18,26,ess,-2.0215115547180176
18,27,ess,-1.1014251708984375
18,28,ess,-5.6403350830078125
18,29,ess,-0.34091299772262573
18,30,ess,-1.1684483289718628
18,31,ess,-0.21934764087200165
18,32,ess,-0.04040875285863876
18,33,ess,-0.3704550862312317
18,34,ess,-0.04348493739962578
18,35,ess,-0.02062985859811306
18,36,ess,-0.20875205099582672
18,37,ess,-0.0484912171959877
18,38,ess,-1.0022289752960205
18,39,ess,-0.06622360646724701
18,40,ess,-0.13702626526355743
18,41,ess,-0.002732844091951847
18,42,ess,-1.6044920682907104
18,43,ess,-1.102426290512085
18,44,ess,-0.007832422852516174
18,45,ess,-0.04917909950017929
18,46,ess,-0.10884079337120056
18,47,ess,-0.1155819445848465
18,48,ess,-0.00020770361879840493
18,49,ess,-0.1970684677362442
19,0,gradient_ascent,-5295.68212890625
19,1,gradient_ascent,-3168.1064453125
19,2,gradient_ascent,-1603.37890625
19,3,gradient_ascent,-591.6969604492188
19,4,gradient_ascent,-91.27207946777344
19,5,gradient_ascent,-13.749576568603516
19,6,gradient_ascent,-219.70057678222656
19,7,gradient_ascent,-540.4105224609375
19,8,gradient_ascent,-824.9053955078125
19,9,gradient_ascent,-981.3013305664062
19,10,gradient_ascent,-985.2254638671875
19,11,gradient_ascent,-861.40283203125
19,12,gradient_ascent,-659.034912109375
19,13,gradient_ascent,-432.5765075683594
19,14,gradient_ascent,-229.506591796875
19,15,gradient_ascent,-83.2393798828125
19,16,gradient_ascent,-9.622103691101074
19,17,gradient_ascent,-6.536430835723877
19,18,gradient_ascent,-56.71260070800781
19,19,gradient_ascent,-133.57852172851562
19,20,gradient_ascent,-208.92347717285156
19,21,gradient_ascent,-260.17730712890625
19,22,gradient_ascent,-275.14190673828125
19,23,gradient_ascent,-253.14108276367188
19,24,gradient_ascent,-203.0042266845703
19,25,gradient_ascent,-139.14195251464844
19,26,gradient_ascent,-77.09896087646484
19,27,gradient_ascent,-29.651552200317383
19,28,gradient_ascent,-4.146613597869873
19,29,gradient_ascent,-1.46517813205719
19,30,gradient_ascent,-16.67593765258789
19,31,gradient_ascent,-41.09210968017578
19,32,gradient_ascent,-65.08709716796875
19,33,gradient_ascent,-80.81800079345703
19,34,gradient_ascent,-84.08942413330078
19,35,gradient_ascent,-74.92822265625
19,36,gradient_ascent,-56.900062561035156
19,37,gradient_ascent,-35.5565185546875
19,38,gradient_ascent,-16.576574325561523
19,39,gradient_ascent,-4.148881912231445
19,40,gradient_ascent,-0.0007126364507712424
19,41,gradient_ascent,-3.2570621967315674
19,42,gradient_ascent,-11.07136344909668
19,43,gradient_ascent,-19.753816604614258
19,44,gradient_ascent,-26.00025749206543
19,45,gradient_ascent,-27.830753326416016
19,46,gradient_ascent,-24.98752784729004
19,47,gradient_ascent,-18.74204444885254
19,48,gradient_ascent,-11.257737159729004
19,49,gradient_ascent,-4.770564079284668
19,0,ess,-4331.958984375
19,1,ess,-351.0714416503906
19,2,ess,-187.828125
19,3,ess,-9.358682632446289
19,4,ess,-0.1673843115568161
19,5,ess,-0.10195107758045197
19,6,ess,-0.0427120141685009
19,7,ess,-0.047408655285835266
19,8,ess,-0.5749390721321106
19,9,ess,-0.4616329073905945
19,10,ess,-0.2605537176132202
19,11,ess,-0.03841566666960716
19,12,ess,-1.0255826711654663
19,13,ess,-0.352847158908844
19,14,ess,-0.14384181797504425
19,15,ess,-4.860485553741455
19,16,ess,-0.6317309737205505
19,17,ess,-0.5643669366836548
19,18,ess,-0.07564682513475418
19,19,ess,-1.274170994758606
19,20,ess,-0.05605671927332878
19,21,ess,-0.6430236101150513
19,22,ess,-0.6728750467300415
19,23,ess,-0.07902862131595612
19,24,ess,-0.0018647173419594765
19,25,ess,-0.1381922960281372
19,26,ess,-0.4257514774799347
19,27,ess,-0.5572822093963623
19,28,ess,-0.013402329757809639
19,29,ess,-0.23887328803539276
19,30,ess,-0.03108977898955345
19,31,ess,-0.04412204772233963
19,32,ess,-0.17381249368190765
19,33,ess,-0.3615470826625824
19,34,ess,-0.0022861226461827755
19,35,ess,-0.0345580019056797
19,36,ess,-0.24959580600261688
19,37,ess,-0.10143043100833893
19,38,ess,-0.1662687212228775
19,39,ess,-0.08810305595397949
19,40,ess,-0.2466391772031784
19,41,ess,-0.15075166523456573
19,42,ess,-0.00929834321141243
19,43,ess,-3.6881305277347565e-05
19,44,ess,-0.08750171214342117
19,45,ess,-0.03610672801733017
19,46,ess,-0.047096867114305496
19,47,ess,-1.1637028455734253
19,48,ess,-0.09282517433166504
19,49,ess,-0.22584104537963867
20,0,gradient_ascent,-2966.287841796875
20,1,gradient_ascent,-1442.338623046875
20,2,gradient_ascent,-479.5927734375
20,3,gradient_ascent,-46.187137603759766
20,4,gradient_ascent,-41.54598617553711
20,5,gradient_ascent,-281.1603698730469
20,6,gradient_ascent,-548.8408813476562
20,7,gradient_ascent,-696.2959594726562
20,8,gradient_ascent,-684.9326782226562
20,9,gradient_ascent,-551.9915161132812
20,10,gradient_ascent,-363.0418701171875
20,11,gradient_ascent,-181.61630249023438
20,12,gradient_ascent,-53.84620666503906
20,13,gradient_ascent,-1.3945622444152832
20,14,gradient_ascent,-20.111602783203125
20,15,gradient_ascent,-84.83209228515625
20,16,gradient_ascent,-160.23841857910156
20,17,gradient_ascent,-214.38107299804688
20,18,gradient_ascent,-229.05604553222656
20,19,gradient_ascent,-203.11402893066406
20,20,gradient_ascent,-149.11854553222656
20,21,gradient_ascent,-86.46891021728516
20,22,gradient_ascent,-34.09415054321289
20,23,gradient_ascent,-4.7257609367370605
20,24,gradient_ascent,-1.8478381633758545
20,25,gradient_ascent,-19.832496643066406
20,26,gradient_ascent,-47.032501220703125
20,27,gradient_ascent,-70.63027954101562
20,28,gradient_ascent,-81.31768035888672
20,29,gradient_ascent,-76.03296661376953
20,30,gradient_ascent,-58.005855560302734
20,31,gradient_ascent,-34.566650390625
20,32,gradient_ascent,-13.890907287597656
20,33,gradient_ascent,-1.9615212678909302
20,34,gradient_ascent,-0.7361800074577332
20,35,gradient_ascent,-7.999370098114014
20,36,gradient_ascent,-18.775882720947266
20,37,gradient_ascent,-27.613874435424805
20,38,gradient_ascent,-30.749332427978516
20,39,gradient_ascent,-27.305152893066406
20,40,gradient_ascent,-19.17896270751953
20,41,gradient_ascent,-9.859404563903809
20,42,gradient_ascent,-2.7958803176879883
20,43,gradient_ascent,-0.02354690618813038
20,44,gradient_ascent,-1.5500508546829224
20,45,gradient_ascent,-5.65213680267334
20,46,gradient_ascent,-9.846975326538086
20,47,gradient_ascent,-12.04620361328125
20,48,gradient_ascent,-11.376570701599121
20,49,gradient_ascent,-8.360631942749023
20,0,ess,-810.6656494140625
20,1,ess,-705.8971557617188
20,2,ess,-265.9105224609375
20,3,ess,-18.429908752441406
20,4,ess,-19.302820205688477
20,5,ess,-9.381242752075195
20,6,ess,-4.335171699523926
20,7,ess,-5.6212897300720215
20,8,ess,-4.066681861877441
20,9,ess,-1.4756355085410178e-05
20,10,ess,-0.1860700100660324
20,11,ess,-0.27960625290870667
20,12,ess,-0.024588419124484062
20,13,ess,-0.28803589940071106
20,14,ess,-0.040614526718854904
20,15,ess,-0.15604043006896973
20,16,ess,-0.0025675122160464525
20,17,ess,-0.5076801776885986
20,18,ess,-0.4101316034793854
20,19,ess,-1.383421540260315
20,20,ess,-1.6933817863464355
20,21,ess,-0.2880113422870636
20,22,ess,-0.516634464263916
20,23,ess,-0.16479739546775818
20,24,ess,-0.21474123001098633
20,25,ess,-0.4523545503616333
20,26,ess,-0.7952526807785034
20,27,ess,-0.834185779094696
20,28,ess,-0.0005482440465129912
20,29,ess,-0.10262209177017212
20,30,ess,-0.05411217734217644
20,31,ess,-0.8782626390457153
20,32,ess,-0.6159852147102356
20,33,ess,-0.3615287244319916
20,34,ess,-9.211734868586063e-05
20,35,ess,-0.02159871906042099
20,36,ess,-0.061021123081445694
20,37,ess,-0.019330529496073723
20,38,ess,-0.01174856722354889
20,39,ess,-0.25984543561935425
20,40,ess,-0.12717022001743317
20,41,ess,-0.06486805528402328
20,42,ess,-0.5246055126190186
20,43,ess,-0.03652399405837059
20,44,ess,-0.13510695099830627
20,45,ess,-0.412793904542923
20,46,ess,-0.856195330619812
20,47,ess,-2.040539264678955
20,48,ess,-0.0012869017664343119
20,49,ess,-0.04532891511917114
21,0,gradient_ascent,-9185.8779296875
21,1,gradient_ascent,-6297.60791015625
21,2,gradient_ascent,-3972.14794921875
21,3,gradient_ascent,-2209.24169921875
21,4,gradient_ascent,-992.5158081054688
21,5,gradient_ascent,-282.5998840332031
21,6,gradient_ascent,-10.681031227111816
21,7,gradient_ascent,-76.32242584228516
21,8,gradient_ascent,-354.54339599609375
21,9,gradient_ascent,-714.227783203125
21,10,gradient_ascent,-1042.36083984375
21,11,gradient_ascent,-1262.98486328125
21,12,gradient_ascent,-1343.0985107421875
21,13,gradient_ascent,-1286.4874267578125
21,14,gradient_ascent,-1121.7041015625
21,15,gradient_ascent,-889.7798461914062
21,16,gradient_ascent,-634.3094482421875
21,17,gradient_ascent,-394.3641662597656
21,18,gradient_ascent,-199.84681701660156
21,19,gradient_ascent,-68.84712219238281
21,20,gradient_ascent,-6.783856391906738
21,21,gradient_ascent,-7.278102397918701
21,22,gradient_ascent,-54.68044662475586
21,23,gradient_ascent,-127.91638946533203
21,24,gradient_ascent,-204.96429443359375
21,25,gradient_ascent,-267.0386047363281
21,26,gradient_ascent,-301.6088562011719
21,27,gradient_ascent,-303.7381591796875
21,28,gradient_ascent,-275.724609375
21,29,gradient_ascent,-225.42591857910156
21,30,gradient_ascent,-163.83578491210938
21,31,gradient_ascent,-102.50712585449219
21,32,gradient_ascent,-51.283573150634766
21,33,gradient_ascent,-16.68609619140625
21,34,gradient_ascent,-1.1335071325302124
21,35,gradient_ascent,-3.0402703285217285
21,36,gradient_ascent,-17.68419075012207
21,37,gradient_ascent,-38.598777770996094
21,38,gradient_ascent,-59.15186309814453
21,39,gradient_ascent,-73.95295715332031
21,40,gradient_ascent,-79.80398559570312
21,41,gradient_ascent,-76.04042053222656
21,42,gradient_ascent,-64.27519989013672
21,43,gradient_ascent,-47.68606948852539
21,44,gradient_ascent,-30.071088790893555
21,45,gradient_ascent,-14.90911865234375
21,46,gradient_ascent,-4.628659725189209
21,47,gradient_ascent,-0.2160300612449646
21,48,gradient_ascent,-1.204296588897705
21,49,gradient_ascent,-5.996094226837158
21,0,ess,-51.184181213378906
21,1,ess,-29.629911422729492
21,2,ess,-8.145207405090332
21,3,ess,-6.109275817871094
21,4,ess,-4.006564140319824
21,5,ess,-1.4935640096664429
21,6,ess,-0.7270440459251404
21,7,ess,-0.18335504829883575
21,8,ess,-0.2115710824728012
21,9,ess,-0.16794037818908691
21,10,ess,-0.417892724275589
21,11,ess,-0.06398114562034607
21,12,ess,-0.0018964791670441628
21,13,ess,-0.21188001334667206
21,14,ess,-0.4226210117340088
21,15,ess,-0.07288170605897903
21,16,ess,-0.406198114156723
21,17,ess,-0.015003782697021961
21,18,ess,-0.2784697413444519
21,19,ess,-2.5420093536376953
21,20,ess,-2.8153557777404785
21,21,ess,-0.6620544791221619
21,22,ess,-0.6088981032371521
21,23,ess,-0.47167065739631653
21,24,ess,-0.10000672936439514
21,25,ess,-1.4815788269042969
21,26,ess,-0.04482676833868027
21,27,ess,-0.020926790311932564
21,28,ess,-0.21581734716892242
21,29,ess,-0.10335416346788406
21,30,ess,-1.9012352228164673
21,31,ess,-2.163304328918457
21,32,ess,-0.03413946554064751
21,33,ess,-0.11828210949897766
21,34,ess,-0.0012732534669339657
21,35,ess,-0.42589086294174194
21,36,ess,-0.16511346399784088
21,37,ess,-0.30745819211006165
21,38,ess,-1.0685179233551025
21,39,ess,-0.6119380593299866
21,40,ess,-1.4970158338546753
21,41,ess,-0.10393628478050232
21,42,ess,-0.004824414849281311
21,43,ess,-0.04057763144373894
21,44,ess,-0.03581736609339714
21,45,ess,-1.6056519746780396
21,46,ess,-0.9133550524711609
21,47,ess,-0.08932560682296753
21,48,ess,-0.027624554932117462
21,49,ess,-0.798058271408081
22,0,gradient_ascent,-624.794677734375
22,1,gradient_ascent,-72.42662811279297
22,2,gradient_ascent,-34.82568359375
22,3,gradient_ascent,-209.48097229003906
22,4,gradient_ascent,-260.463623046875
22,5,gradient_ascent,-174.0494384765625
22,6,gradient_ascent,-60.12696838378906
22,7,gradient_ascent,-1.9431005716323853
22,8,gradient_ascent,-20.34404182434082
22,9,gradient_ascent,-76.75287628173828
22,10,gradient_ascent,-113.77153778076172
22,11,gradient_ascent,-104.42410278320312
22,12,gradient_ascent,-62.1685676574707
22,13,gradient_ascent,-18.84311866760254
22,14,gradient_ascent,-0.11862608790397644
22,15,gradient_ascent,-11.134053230285645
22,16,gradient_ascent,-36.394386291503906
22,17,gradient_ascent,-53.5546989440918
22,18,gradient_ascent,-50.37055206298828
22,19,gradient_ascent,-31.059328079223633
22,20,gradient_ascent,-9.947759628295898
22,21,gradient_ascent,-0.13150805234909058
22,22,gradient_ascent,-5.051039695739746
22,23,gradient_ascent,-17.53394317626953
22,24,gradient_ascent,-26.340869903564453
22,25,gradient_ascent,-24.8421688079834
22,26,gradient_ascent,-14.974647521972656
22,27,gradient_ascent,-4.3694562911987305
22,28,gradient_ascent,-0.0026520865503698587
22,29,gradient_ascent,-3.2994980812072754
22,30,gradient_ascent,-9.882319450378418
22,31,gradient_ascent,-13.670619010925293
22,32,gradient_ascent,-11.737127304077148
22,33,gradient_ascent,-6.028213977813721
22,34,gradient_ascent,-1.097896933555603
22,35,gradient_ascent,-0.21181680262088776
22,36,gradient_ascent,-3.0033743381500244
22,37,gradient_ascent,-6.291324138641357
22,38,gradient_ascent,-7.0394206047058105
22,39,gradient_ascent,-4.782853603363037
22,40,gradient_ascent,-1.60089910030365
22,41,gradient_ascent,-0.018416622653603554
22,42,gradient_ascent,-0.8528382778167725
22,43,gradient_ascent,-2.787492513656616
22,44,gradient_ascent,-3.8065059185028076
22,45,gradient_ascent,-3.023001194000244
22,46,gradient_ascent,-1.2644407749176025
22,47,gradient_ascent,-0.08467899262905121
22,48,gradient_ascent,-0.290284126996994
22,49,gradient_ascent,-1.342645287513733
22,0,ess,-431.95428466796875
22,1,ess,-244.13204956054688
22,2,ess,-1.3220824003219604
22,3,ess,-1.2293251752853394
22,4,ess,-1.4202579259872437
22,5,ess,-0.9455259442329407
22,6,ess,-0.6571346521377563
22,7,ess,-0.3336156904697418
22,8,ess,-0.04544919729232788
22,9,ess,-0.0005058655515313148
22,10,ess,-0.41756728291511536
22,11,ess,-0.325560986995697
22,12,ess,-1.0711852312088013
22,13,ess,-0.41159871220588684
22,14,ess,-0.01823587715625763
22,15,ess,-0.7801259160041809
22,16,ess,-0.14353525638580322
22,17,ess,-0.18340732157230377
22,18,ess,-0.47634556889533997
22,19,ess,-1.6741167306900024
22,20,ess,-0.17589254677295685
22,21,ess,-0.16565953195095062
22,22,ess,-0.388520210981369
22,23,ess,-0.307314395904541
22,24,ess,-1.5109944343566895
22,25,ess,-0.29234305024147034
22,26,ess,-0.2847980260848999
22,27,ess,-0.002983217127621174
22,28,ess,-2.199045181274414
22,29,ess,-0.682547390460968
22,30,ess,-0.22131012380123138
22,31,ess,-0.12971581518650055
22,32,ess,-0.01934007555246353
22,33,ess,-0.004722681827843189
22,34,ess,-0.007156267762184143
22,35,ess,-0.2839720845222473
22,36,ess,-0.03276919946074486
22,37,ess,-0.07280346006155014
22,38,ess,-0.08739341795444489
22,39,ess,-0.13263928890228271
22,40,ess,-0.017846474424004555
22,41,ess,-0.19611790776252747
22,42,ess,-0.19839496910572052
22,43,ess,-0.008700594305992126
22,44,ess,-0.1261032372713089
22,45,ess,-0.14939211308956146
22,46,ess,-0.03267810866236687
22,47,ess,-0.8692341446876526
22,48,ess,-1.815159559249878
22,49,ess,-1.5832440853118896
23,0,gradient_ascent,-18877.189453125
23,1,gradient_ascent,-14618.93359375
23,2,gradient_ascent,-10922.6513671875
23,3,gradient_ascent,-7793.5927734375
23,4,gradient_ascent,-5229.62060546875
23,5,gradient_ascent,-3218.929443359375
23,6,gradient_ascent,-1737.5118408203125
23,7,gradient_ascent,-746.79296875
23,8,gradient_ascent,-191.99557495117188
23,9,gradient_ascent,-2.16269850730896
23,10,gradient_ascent,-92.73478698730469
23,11,gradient_ascent,-371.1584167480469
23,12,gradient_ascent,-745.0460815429688
23,13,gradient_ascent,-1131.2672119140625
23,14,gradient_ascent,-1463.736083984375
23,15,gradient_ascent,-1698.0615234375
23,16,gradient_ascent,-1812.3731689453125
23,17,gradient_ascent,-1804.882568359375
23,18,gradient_ascent,-1689.4381103515625
23,19,gradient_ascent,-1490.32275390625
23,20,gradient_ascent,-1237.2384033203125
23,21,gradient_ascent,-960.978271484375
23,22,gradient_ascent,-689.9912719726562
23,23,gradient_ascent,-447.85845947265625
23,24,gradient_ascent,-251.6550750732422
23,25,gradient_ascent,-111.1395492553711
23,26,gradient_ascent,-28.732223510742188
23,27,gradient_ascent,-0.2172231823205948
23,28,gradient_ascent,-16.067697525024414
23,29,gradient_ascent,-63.230960845947266
23,30,gradient_ascent,-127.14613342285156
23,31,gradient_ascent,-193.72747802734375
23,32,gradient_ascent,-251.05609130859375
23,33,gradient_ascent,-290.5735778808594
23,34,gradient_ascent,-307.6676940917969
23,35,gradient_ascent,-301.6520690917969
23,36,gradient_ascent,-275.2267150878906
23,37,gradient_ascent,-233.57046508789062
23,38,gradient_ascent,-183.24940490722656
23,39,gradient_ascent,-131.10470581054688
23,40,gradient_ascent,-83.27578735351562
23,41,gradient_ascent,-44.45621109008789
23,42,gradient_ascent,-17.454038619995117
23,43,gradient_ascent,-3.070328950881958
23,44,gradient_ascent,-0.2727183401584625
23,45,gradient_ascent,-6.6063103675842285
23,46,gradient_ascent,-18.753408432006836
23,47,gradient_ascent,-33.14326858520508
23,48,gradient_ascent,-46.51655960083008
23,49,gradient_ascent,-56.362266540527344
23,0,ess,-13381.4931640625
23,1,ess,-7976.20458984375
23,2,ess,-735.1305541992188
23,3,ess,-350.2816467285156
23,4,ess,-327.4314880371094
23,5,ess,-214.27664184570312
23,6,ess,-82.90580749511719
23,7,ess,-16.775972366333008
23,8,ess,-3.8998053073883057
23,9,ess,-0.24511080980300903
23,10,ess,-0.0038653495721518993
23,11,ess,-0.6526152491569519
23,12,ess,-1.22650146484375
23,13,ess,-0.007633836008608341
23,14,ess,-0.07126568257808685
23,15,ess,-0.2874956727027893
23,16,ess,-0.07145930081605911
23,17,ess,-0.019491033628582954
23,18,ess,-0.7329890131950378
23,19,ess,-0.7291663289070129
23,20,ess,-0.7184564471244812
23,21,ess,-0.015352494083344936
23,22,ess,-0.0184819083660841
23,23,ess,-0.49086126685142517
23,24,ess,-0.024753790348768234
23,25,ess,-0.28318390250205994
23,26,ess,-0.0026844022795557976
23,27,ess,-0.29841339588165283
23,28,ess,-0.31177133321762085
23,29,ess,-0.09733226895332336
23,30,ess,-0.27180275321006775
23,31,ess,-1.3022091388702393
23,32,ess,-1.58622145652771
23,33,ess,-0.006775518413633108
23,34,ess,-0.01236678659915924
23,35,ess,-0.018861377611756325
23,36,ess,-0.09093350172042847
23,37,ess,-0.001810428686439991
23,38,ess,-0.5236665606498718
23,39,ess,-0.6629611253738403
23,40,ess,-0.025413524359464645
23,41,ess,-3.64194274879992e-05
23,42,ess,-0.19718363881111145
23,43,ess,-0.008700594305992126
23,44,ess,-0.0028774933889508247
23,45,ess,-0.5536998510360718
23,46,ess,-0.12433221191167831
23,47,ess,-0.1538122296333313
23,48,ess,-0.03667725250124931
23,49,ess,-0.0662432387471199
24,0,gradient_ascent,-303.69879150390625
24,1,gradient_ascent,-0.8863391280174255
24,2,gradient_ascent,-115.58702087402344
24,3,gradient_ascent,-166.85952758789062
24,4,gradient_ascent,-86.60603332519531
24,5,gradient_ascent,-10.428462028503418
24,6,gradient_ascent,-9.195462226867676
24,7,gradient_ascent,-56.25801086425781
24,8,gradient_ascent,-81.7802505493164
24,9,gradient_ascent,-60.98390579223633
24,10,gradient_ascent,-21.64423179626465
24,11,gradient_ascent,-0.396531343460083
24,12,gradient_ascent,-9.937896728515625
24,13,gradient_ascent,-32.67487716674805
24,14,gradient_ascent,-42.40948486328125
24,15,gradient_ascent,-30.89707374572754
24,16,gradient_ascent,-10.91440486907959
24,17,gradient_ascent,-0.1868738830089569
24,18,gradient_ascent,-5.22347354888916
24,19,gradient_ascent,-17.312963485717773
24,20,gradient_ascent,-22.83861541748047
24,21,gradient_ascent,-16.830326080322266
24,22,gradient_ascent,-5.902306079864502
24,23,gradient_ascent,-0.07600396871566772
24,24,gradient_ascent,-3.093231678009033
24,25,gradient_ascent,-9.857775688171387
24,26,gradient_ascent,-12.583109855651855
24,27,gradient_ascent,-8.735868453979492
24,28,gradient_ascent,-2.5967347621917725
24,29,gradient_ascent,-0.0032358765602111816
24,30,gradient_ascent,-2.4362590312957764
24,31,gradient_ascent,-6.190366744995117
24,32,gradient_ascent,-6.864574432373047
24,33,gradient_ascent,-3.9403939247131348
24,34,gradient_ascent,-0.6885737776756287
24,35,gradient_ascent,-0.21760383248329163
24,36,gradient_ascent,-2.2742464542388916
24,37,gradient_ascent,-4.006670951843262
24,38,gradient_ascent,-3.392580986022949
24,39,gradient_ascent,-1.2799129486083984
24,40,gradient_ascent,-0.017962854355573654
24,41,gradient_ascent,-0.6649317741394043
24,42,gradient_ascent,-2.017326593399048
24,43,gradient_ascent,-2.29526948928833
24,44,gradient_ascent,-1.2341008186340332
24,45,gradient_ascent,-0.14477504789829254
24,46,gradient_ascent,-0.16764973104000092
24,47,gradient_ascent,-0.982665479183197
24,48,gradient_ascent,-1.4078197479248047
24,49,gradient_ascent,-0.9233129024505615
24,0,ess,-0.6070777177810669
24,1,ess,-2.084343671798706
24,2,ess,-0.017746731638908386
24,3,ess,-0.23526260256767273
24,4,ess,-0.1161428838968277
24,5,ess,-0.21949774026870728
24,6,ess,-0.008533456362783909
24,7,ess,-0.7466514706611633
24,8,ess,-0.02547559142112732
24,9,ess,-0.030530011281371117
24,10,ess,-0.30662959814071655
24,11,ess,-0.0002745995298027992
